id,name,link
6gcVYSQNuij5VA5Xacj6Cx,Top US Singles: 1963-1966,https://open.spotify.com/playlist/6gcVYSQNuij5VA5Xacj6Cx
4T9qahSBG8d6ah9XfnVIHT,Top US Singles: 1964-1967,https://open.spotify.com/playlist/4T9qahSBG8d6ah9XfnVIHT
1aSGVU3xIs0M0aslIbncNa,Top US Singles: 1965-1968,https://open.spotify.com/playlist/1aSGVU3xIs0M0aslIbncNa
7dVZSRNzemDWfNZgbmVjho,Top US Singles: 1966-1969,https://open.spotify.com/playlist/7dVZSRNzemDWfNZgbmVjho
4AdfKSKetxwgVhbIZihnMU,Top US Singles: 1967-1970,https://open.spotify.com/playlist/4AdfKSKetxwgVhbIZihnMU
40g6dE7pM8ToFZBy5Ckjno,Top US Singles: 1968-1971,https://open.spotify.com/playlist/40g6dE7pM8ToFZBy5Ckjno
7iLbqxoHzhlZCf5xXUUUp7,Top US Singles: 1969-1972,https://open.spotify.com/playlist/7iLbqxoHzhlZCf5xXUUUp7
4hfl2MkGoJIu75oknKVtxv,Top US Singles: 1970-1973,https://open.spotify.com/playlist/4hfl2MkGoJIu75oknKVtxv
1ujYTojcfAzut5tnRglDNi,Top US Singles: 1971-1974,https://open.spotify.com/playlist/1ujYTojcfAzut5tnRglDNi
0bCJYsEivfuGoGgvwYter1,Top US Singles: 1972-1975,https://open.spotify.com/playlist/0bCJYsEivfuGoGgvwYter1
0pbcOox1tlandF9uIWmlMd,Top US Singles: 1973-1976,https://open.spotify.com/playlist/0pbcOox1tlandF9uIWmlMd
6J4s6AfURAOPTGs7TRJLrJ,Top US Singles: 1974-1977,https://open.spotify.com/playlist/6J4s6AfURAOPTGs7TRJLrJ
0KIRU49Bxxr3VfvyV8xuJE,Top US Singles: 1975-1978,https://open.spotify.com/playlist/0KIRU49Bxxr3VfvyV8xuJE
3KxiTstZHHD4govbBmYz7G,Top US Singles: 1976-1979,https://open.spotify.com/playlist/3KxiTstZHHD4govbBmYz7G
1vz0GlwRXcx0kLge1zjKvB,Top US Singles: 1977-1980,https://open.spotify.com/playlist/1vz0GlwRXcx0kLge1zjKvB
7GY22brXUhSTaBpZe6JYQQ,Top US Singles: 1978-1981,https://open.spotify.com/playlist/7GY22brXUhSTaBpZe6JYQQ
1SAC2yXuGTwED7maNdFyIY,Top US Singles: 1979-1982,https://open.spotify.com/playlist/1SAC2yXuGTwED7maNdFyIY
2b6aFte5yvPkkqFvY8acqm,Top US Singles: 1980-1983,https://open.spotify.com/playlist/2b6aFte5yvPkkqFvY8acqm
3AvBDQU1eN1fSi1gcBqFVr,Top US Singles: 1981-1984,https://open.spotify.com/playlist/3AvBDQU1eN1fSi1gcBqFVr
1DFG8THgKJziqGSMIo9XSq,Top US Singles: 1982-1985,https://open.spotify.com/playlist/1DFG8THgKJziqGSMIo9XSq
2lryCVCJHqiMrSC14SjA20,Top US Singles: 1983-1986,https://open.spotify.com/playlist/2lryCVCJHqiMrSC14SjA20
3qeQOnEZwcFiYL9qPk7slJ,Top US Singles: 1984-1987,https://open.spotify.com/playlist/3qeQOnEZwcFiYL9qPk7slJ
5JnJRA5wzv3qcd1z0vz9xC,Top US Singles: 1985-1988,https://open.spotify.com/playlist/5JnJRA5wzv3qcd1z0vz9xC
0fVRgHI3GYyhCXwghRu68G,Top US Singles: 1986-1989,https://open.spotify.com/playlist/0fVRgHI3GYyhCXwghRu68G
3mbJpr6MeikOR86MxG8RAM,Top US Singles: 1987-1990,https://open.spotify.com/playlist/3mbJpr6MeikOR86MxG8RAM
69vip0LPuzNQm6q9lpvTZD,Top US Singles: 1988-1991,https://open.spotify.com/playlist/69vip0LPuzNQm6q9lpvTZD
6wuxHI6buDp3pmWvQV1pVY,Top US Singles: 1989-1992,https://open.spotify.com/playlist/6wuxHI6buDp3pmWvQV1pVY
4zlDP2hQXnwWyNMEmJzukt,Top US Singles: 1990-1993,https://open.spotify.com/playlist/4zlDP2hQXnwWyNMEmJzukt
1PXYv5mss5VCbhImC3CBHf,Top US Singles: 1991-1994,https://open.spotify.com/playlist/1PXYv5mss5VCbhImC3CBHf
3iCUcHArynrwHGk7IIvfZd,Top US Singles: 1992-1995,https://open.spotify.com/playlist/3iCUcHArynrwHGk7IIvfZd
3JBRLPh1LGkty7bpapFgIO,Top US Singles: 1993-1996,https://open.spotify.com/playlist/3JBRLPh1LGkty7bpapFgIO
2VB19SSBJnyHDWPt9RxsJC,Top US Singles: 1994-1997,https://open.spotify.com/playlist/2VB19SSBJnyHDWPt9RxsJC
2EjAhFziMTFVmnmnRQoqsw,Top US Singles: 1995-1998,https://open.spotify.com/playlist/2EjAhFziMTFVmnmnRQoqsw
6ENFUbJacCh5aEUay0YQja,Top US Singles: 1996-1999,https://open.spotify.com/playlist/6ENFUbJacCh5aEUay0YQja
6Ws3ew1t02yNEw5UgZMdTr,Top US Singles: 1997-2000,https://open.spotify.com/playlist/6Ws3ew1t02yNEw5UgZMdTr
76s96TayCidaw1Mf7XSBKl,Top US Singles: 1998-2001,https://open.spotify.com/playlist/76s96TayCidaw1Mf7XSBKl
23q36aPfa2XO0Ve0hsW0r8,Top US Singles: 1999-2002,https://open.spotify.com/playlist/23q36aPfa2XO0Ve0hsW0r8
6YeXPFByc7QSJ4OJwwxf2f,Top US Singles: 2000-2003,https://open.spotify.com/playlist/6YeXPFByc7QSJ4OJwwxf2f
3lZwFNxFiAY35qvholRGWD,Top US Singles: 2001-2004,https://open.spotify.com/playlist/3lZwFNxFiAY35qvholRGWD
1dwQdVD13bQz1LCwDnvwot,Top US Singles: 2002-2005,https://open.spotify.com/playlist/1dwQdVD13bQz1LCwDnvwot
0oURmsnyhkf5t4YBoUXKp0,Top US Singles: 2003-2006,https://open.spotify.com/playlist/0oURmsnyhkf5t4YBoUXKp0
6wHJhxRKaFYBUG9shw6iHR,Top US Singles: 2004-2007,https://open.spotify.com/playlist/6wHJhxRKaFYBUG9shw6iHR
7vUixmDWPv99sdMnuhgHb4,Top US Singles: 2005-2008,https://open.spotify.com/playlist/7vUixmDWPv99sdMnuhgHb4
3VQG8LMmHeEVWbh0hiM56N,Top US Singles: 2006-2009,https://open.spotify.com/playlist/3VQG8LMmHeEVWbh0hiM56N
7dP1ENEXRVzeOMi6iC4hPw,Top US Singles: 2007-2010,https://open.spotify.com/playlist/7dP1ENEXRVzeOMi6iC4hPw
6UKWFyGRZfZSDFwE78dUze,Top US Singles: 2008-2011,https://open.spotify.com/playlist/6UKWFyGRZfZSDFwE78dUze
52vLA8IhHc4HnQK9Nk8oDg,Top US Singles: 2009-2012,https://open.spotify.com/playlist/52vLA8IhHc4HnQK9Nk8oDg
0px0AGFOoorq82Re25QLKX,Top US Singles: 2010-2013,https://open.spotify.com/playlist/0px0AGFOoorq82Re25QLKX
77u1fH6IS21kkcRNN9Efj3,Top US Singles: 2011-2014,https://open.spotify.com/playlist/77u1fH6IS21kkcRNN9Efj3
4qYiWsRa9Vsru2NeERiRL1,Top US Singles: 2012-2015,https://open.spotify.com/playlist/4qYiWsRa9Vsru2NeERiRL1
5SP64NaQgRPhELpZuLnE8u,Top US Singles: 2013-2016,https://open.spotify.com/playlist/5SP64NaQgRPhELpZuLnE8u
6496G5c1iYheycL3Tpcdt0,Top US Singles: 2014-2017,https://open.spotify.com/playlist/6496G5c1iYheycL3Tpcdt0
0IR70pCw5Fm3KI9mxwRjoK,Top US Singles: 2015-2018,https://open.spotify.com/playlist/0IR70pCw5Fm3KI9mxwRjoK
3DUJX6cShiuoHcJ5y5bfnI,Top US Singles: 2016-2019,https://open.spotify.com/playlist/3DUJX6cShiuoHcJ5y5bfnI
2Xzd5n9t6F2Zm10fFRHRwb,Top US Singles: 2017-2020,https://open.spotify.com/playlist/2Xzd5n9t6F2Zm10fFRHRwb
0FDjzG4C9v5K7tFG9bO1RW,Top US Singles: 2018-2021,https://open.spotify.com/playlist/0FDjzG4C9v5K7tFG9bO1RW
2o4FLsVd5R4AWA0BWMekfC,Top US Singles: 2019-2022,https://open.spotify.com/playlist/2o4FLsVd5R4AWA0BWMekfC
3RoLqWFYf2vL6lQTW9YfTR,Top US Singles: 1958-1962,https://open.spotify.com/playlist/3RoLqWFYf2vL6lQTW9YfTR
31AhCuxw3FoO1geoClhBAy,Top US Singles: 1959-1963,https://open.spotify.com/playlist/31AhCuxw3FoO1geoClhBAy
65xW3wpioo70R8XGFGd3Ba,Top US Singles: 1960-1964,https://open.spotify.com/playlist/65xW3wpioo70R8XGFGd3Ba
44rfzln6ajJX0mn1m3oern,Top US Singles: 1961-1965,https://open.spotify.com/playlist/44rfzln6ajJX0mn1m3oern
6Pz6XYyX1MVJBxFjWP1rnG,Top US Singles: 1962-1966,https://open.spotify.com/playlist/6Pz6XYyX1MVJBxFjWP1rnG
7sWTOBEgU6AXHq0KYF1qnX,Top US Singles: 1963-1967,https://open.spotify.com/playlist/7sWTOBEgU6AXHq0KYF1qnX
1OAUjOz08So9Y9QrQCAoRA,Top US Singles: 1964-1968,https://open.spotify.com/playlist/1OAUjOz08So9Y9QrQCAoRA
0E7VsywdpSkP9zksp6gPhW,Top US Singles: 1965-1969,https://open.spotify.com/playlist/0E7VsywdpSkP9zksp6gPhW
0H4iulWCh8v1ecuEFV5kDf,Top US Singles: 1966-1970,https://open.spotify.com/playlist/0H4iulWCh8v1ecuEFV5kDf
0uIAx99NR1uIGrMITbV5Hi,Top US Singles: 1967-1971,https://open.spotify.com/playlist/0uIAx99NR1uIGrMITbV5Hi
4YyHlWMmDrLcpWoPVMN7Br,Top US Singles: 1968-1972,https://open.spotify.com/playlist/4YyHlWMmDrLcpWoPVMN7Br
0H4S6skFvLfOi9YLqtE2lr,Top US Singles: 1969-1973,https://open.spotify.com/playlist/0H4S6skFvLfOi9YLqtE2lr
1dZhsKGxDxJraNOcBp7gzX,Top US Singles: 1970-1974,https://open.spotify.com/playlist/1dZhsKGxDxJraNOcBp7gzX
06vm9DWYaP1I0pMfwjHQsH,Top US Singles: 1971-1975,https://open.spotify.com/playlist/06vm9DWYaP1I0pMfwjHQsH
5XFmh4tyMzxV9gqzNpBnQP,Top US Singles: 1972-1976,https://open.spotify.com/playlist/5XFmh4tyMzxV9gqzNpBnQP
5n9sAcV9y38HljARCcylxF,Top US Singles: 1973-1977,https://open.spotify.com/playlist/5n9sAcV9y38HljARCcylxF
2ZhbDSdkXkcYsefZ7PsokU,Top US Singles: 1974-1978,https://open.spotify.com/playlist/2ZhbDSdkXkcYsefZ7PsokU
4nXJyeV5qCwuUjB7OedSYv,Top US Singles: 1975-1979,https://open.spotify.com/playlist/4nXJyeV5qCwuUjB7OedSYv
0M4SimcfxgLNSJZVABcKzW,Top US Singles: 1976-1980,https://open.spotify.com/playlist/0M4SimcfxgLNSJZVABcKzW
6gD2silXtalkDJVyz0qojh,Top US Singles: 1977-1981,https://open.spotify.com/playlist/6gD2silXtalkDJVyz0qojh
6X5LMRRFqkjVK2GL6d7328,Top US Singles: 1978-1982,https://open.spotify.com/playlist/6X5LMRRFqkjVK2GL6d7328
19DTLg1z8i5dnYHs7oVV74,Top US Singles: 1979-1983,https://open.spotify.com/playlist/19DTLg1z8i5dnYHs7oVV74
3O7vpUI1y0k5EgoV1nL8QB,Top US Singles: 1980-1984,https://open.spotify.com/playlist/3O7vpUI1y0k5EgoV1nL8QB
5tYzO50P7Gyf7gahn6Yzqb,Top US Singles: 1981-1985,https://open.spotify.com/playlist/5tYzO50P7Gyf7gahn6Yzqb
5qwVBsHDYLH5I23HkabJx4,Top US Singles: 1982-1986,https://open.spotify.com/playlist/5qwVBsHDYLH5I23HkabJx4
1yXRBF5yPnxk38dsK6XulS,Top US Singles: 1983-1987,https://open.spotify.com/playlist/1yXRBF5yPnxk38dsK6XulS
5c4wNS7bTHfHa7ITERl2Bt,Top US Singles: 1984-1988,https://open.spotify.com/playlist/5c4wNS7bTHfHa7ITERl2Bt
6XBMGETkJdCgGLJIJBIgoJ,Top US Singles: 1985-1989,https://open.spotify.com/playlist/6XBMGETkJdCgGLJIJBIgoJ
3NLIudhrGAJjQb8TgdhjBQ,Top US Singles: 1986-1990,https://open.spotify.com/playlist/3NLIudhrGAJjQb8TgdhjBQ
4PEamKvUakZ2jcbRd5CIE6,Top US Singles: 1987-1991,https://open.spotify.com/playlist/4PEamKvUakZ2jcbRd5CIE6
20pzDFtEU21EZkDXFKEhmd,Top US Singles: 1988-1992,https://open.spotify.com/playlist/20pzDFtEU21EZkDXFKEhmd
5ny7S0tgg4wF2SVqsuA28J,Top US Singles: 1989-1993,https://open.spotify.com/playlist/5ny7S0tgg4wF2SVqsuA28J
5LSiyFTWNoNk0pqPApt4zC,Top US Singles: 1990-1994,https://open.spotify.com/playlist/5LSiyFTWNoNk0pqPApt4zC
7sDYKEf4XbdFrUQjXNyExz,Top US Singles: 1991-1995,https://open.spotify.com/playlist/7sDYKEf4XbdFrUQjXNyExz
1nhYrLATtc7M1jJChELE7M,Top US Singles: 1992-1996,https://open.spotify.com/playlist/1nhYrLATtc7M1jJChELE7M
0bZwKc1KAqQ7gXFs8ZPr5L,Top US Singles: 1993-1997,https://open.spotify.com/playlist/0bZwKc1KAqQ7gXFs8ZPr5L
13wOdwEdUZRA0EGLPJHzOz,Top US Singles: 1994-1998,https://open.spotify.com/playlist/13wOdwEdUZRA0EGLPJHzOz
2QpWrBSRDdpRBEJG1VQQty,Top US Singles: 1995-1999,https://open.spotify.com/playlist/2QpWrBSRDdpRBEJG1VQQty
0HfCfbgEkU9pzoJnuJ7L17,Top US Singles: 1996-2000,https://open.spotify.com/playlist/0HfCfbgEkU9pzoJnuJ7L17
6lMmJQ2iUKlmUbWeb82TX9,Top US Singles: 1997-2001,https://open.spotify.com/playlist/6lMmJQ2iUKlmUbWeb82TX9
0BzM3tr5UyhTx8BCO0c7xV,Top US Singles: 1998-2002,https://open.spotify.com/playlist/0BzM3tr5UyhTx8BCO0c7xV
2lXR87e0t6slsYi9FBf238,Top US Singles: 1999-2003,https://open.spotify.com/playlist/2lXR87e0t6slsYi9FBf238
5pFD49IL3CgfG12XpK7srV,Top US Singles: 2000-2004,https://open.spotify.com/playlist/5pFD49IL3CgfG12XpK7srV
1kNNPcI4Pmwfi50Eq9qqlG,Top US Singles: 2001-2005,https://open.spotify.com/playlist/1kNNPcI4Pmwfi50Eq9qqlG
0NWcQFlfTgNIu29N72zvJM,Top US Singles: 2002-2006,https://open.spotify.com/playlist/0NWcQFlfTgNIu29N72zvJM
2NrSUBjkN5sq7eEb0bIMi9,Top US Singles: 2003-2007,https://open.spotify.com/playlist/2NrSUBjkN5sq7eEb0bIMi9
5sR8wumCkiTwhwZSmcg8AZ,Top US Singles: 2004-2008,https://open.spotify.com/playlist/5sR8wumCkiTwhwZSmcg8AZ
57j9C3HsBnQ6oBcR1qhLbE,Top US Singles: 2005-2009,https://open.spotify.com/playlist/57j9C3HsBnQ6oBcR1qhLbE
3kTrIKWfzirPhEI9E8J1Gu,Top US Singles: 2006-2010,https://open.spotify.com/playlist/3kTrIKWfzirPhEI9E8J1Gu
0nO5Xusu0ql5AlNECvKXew,Top US Singles: 2007-2011,https://open.spotify.com/playlist/0nO5Xusu0ql5AlNECvKXew
4DGcqCoWAWPc9SunoSFWe7,Top US Singles: 2008-2012,https://open.spotify.com/playlist/4DGcqCoWAWPc9SunoSFWe7
3IPo2Y1efcaOcEq7DNMxkC,Top US Singles: 2009-2013,https://open.spotify.com/playlist/3IPo2Y1efcaOcEq7DNMxkC
7KBzk2qiz0h5SmRGFSIrMh,Top US Singles: 2010-2014,https://open.spotify.com/playlist/7KBzk2qiz0h5SmRGFSIrMh
5KlyYZWJc1RazqAxQhE4TU,Top US Singles: 2011-2015,https://open.spotify.com/playlist/5KlyYZWJc1RazqAxQhE4TU
6DrlEHQFcUJVVFaVrTjtOk,Top US Singles: 2012-2016,https://open.spotify.com/playlist/6DrlEHQFcUJVVFaVrTjtOk
57LC6LkfYFPfNf4cgLIFpJ,Top US Singles: 2013-2017,https://open.spotify.com/playlist/57LC6LkfYFPfNf4cgLIFpJ
311GZgf2qjcMCuCKP9ktZp,Top US Singles: 2014-2018,https://open.spotify.com/playlist/311GZgf2qjcMCuCKP9ktZp
2kqi40rXqcAtI9zqqrRDsx,Top US Singles: 2015-2019,https://open.spotify.com/playlist/2kqi40rXqcAtI9zqqrRDsx
1NVo4SPGExpjywxpYBTcRd,Top US Singles: 2016-2020,https://open.spotify.com/playlist/1NVo4SPGExpjywxpYBTcRd
1chjuk4zLcnWKSrVzhvjwT,Top US Singles: 2017-2021,https://open.spotify.com/playlist/1chjuk4zLcnWKSrVzhvjwT
04nD0Q3ufaQI97uYZXHPPr,Top US Singles: 2018-2022,https://open.spotify.com/playlist/04nD0Q3ufaQI97uYZXHPPr
4nXRyPr9qlWD1BOza8oC30,Top US Singles: 1958-1963,https://open.spotify.com/playlist/4nXRyPr9qlWD1BOza8oC30
51rt1gz85ZtS0ISwOpzeyV,Top US Singles: 1959-1964,https://open.spotify.com/playlist/51rt1gz85ZtS0ISwOpzeyV
3GF12GXHcgCy6nAqZIJF7z,Top US Singles: 1960-1965,https://open.spotify.com/playlist/3GF12GXHcgCy6nAqZIJF7z
3aZFSKYINP87cS4Y3vsVlQ,Top US Singles: 1961-1966,https://open.spotify.com/playlist/3aZFSKYINP87cS4Y3vsVlQ
4VOImmaQN76sUpPSpHZION,Top US Singles: 1962-1967,https://open.spotify.com/playlist/4VOImmaQN76sUpPSpHZION
5dfVDV9MCZ1lE0COvRGmEv,Top US Singles: 1963-1968,https://open.spotify.com/playlist/5dfVDV9MCZ1lE0COvRGmEv
27ZFS67KEe1ktnxgLAhBxo,Top US Singles: 1964-1969,https://open.spotify.com/playlist/27ZFS67KEe1ktnxgLAhBxo
4wMaaUofrcjWPNl7pqOwvD,Top US Singles: 1965-1970,https://open.spotify.com/playlist/4wMaaUofrcjWPNl7pqOwvD
0lp5luqoHkLl8ZmwxaL3Su,Top US Singles: 1966-1971,https://open.spotify.com/playlist/0lp5luqoHkLl8ZmwxaL3Su
4txeFzIIDZsv0fhANkE7cW,Top US Singles: 1967-1972,https://open.spotify.com/playlist/4txeFzIIDZsv0fhANkE7cW
6zZFCvKidlSTfISVkRLI6L,Top US Singles: 1968-1973,https://open.spotify.com/playlist/6zZFCvKidlSTfISVkRLI6L
2vJurbuVhbv976Dt6vPuU2,Top US Singles: 1969-1974,https://open.spotify.com/playlist/2vJurbuVhbv976Dt6vPuU2
5GsJs3i9PlrjQI1T2hOdAs,Top US Singles: 1970-1975,https://open.spotify.com/playlist/5GsJs3i9PlrjQI1T2hOdAs
37KHaGonyYYD0svuVVZfqC,Top US Singles: 1971-1976,https://open.spotify.com/playlist/37KHaGonyYYD0svuVVZfqC
0rpBsuA43H8Iah0TgbNM2T,Top US Singles: 1972-1977,https://open.spotify.com/playlist/0rpBsuA43H8Iah0TgbNM2T
7jNOpyMjBdOHpMY2SIj071,Top US Singles: 1973-1978,https://open.spotify.com/playlist/7jNOpyMjBdOHpMY2SIj071
1ax18Bcs9TNNkFBuwGSvL8,Top US Singles: 1974-1979,https://open.spotify.com/playlist/1ax18Bcs9TNNkFBuwGSvL8
5zbMnfevIWuFo26hsiPuXd,Top US Singles: 1975-1980,https://open.spotify.com/playlist/5zbMnfevIWuFo26hsiPuXd
6kQoHe4tJjfaVms3OdDjmd,Top US Singles: 1976-1981,https://open.spotify.com/playlist/6kQoHe4tJjfaVms3OdDjmd
36byOYlzk3ShoTmWFeKVsF,Top US Singles: 1977-1982,https://open.spotify.com/playlist/36byOYlzk3ShoTmWFeKVsF
783u1xyyDrGKqWQjqDZaIa,Top US Singles: 1978-1983,https://open.spotify.com/playlist/783u1xyyDrGKqWQjqDZaIa
2hGDuNgfw8JSzEKQVVKIGt,Top US Singles: 1979-1984,https://open.spotify.com/playlist/2hGDuNgfw8JSzEKQVVKIGt
6z4qYwxTtpLkYnkkUIZ6zd,Top US Singles: 1980-1985,https://open.spotify.com/playlist/6z4qYwxTtpLkYnkkUIZ6zd
0XCZpmZkpCStIvcppOzwbm,Top US Singles: 1981-1986,https://open.spotify.com/playlist/0XCZpmZkpCStIvcppOzwbm
45EaT43zyHU0D2HcYzKdVa,Top US Singles: 1982-1987,https://open.spotify.com/playlist/45EaT43zyHU0D2HcYzKdVa
06IpPj8v3sJ3ruEDbaIFcD,Top US Singles: 1983-1988,https://open.spotify.com/playlist/06IpPj8v3sJ3ruEDbaIFcD
6d17u0FyPaK6otyCYm4zYq,Top US Singles: 1984-1989,https://open.spotify.com/playlist/6d17u0FyPaK6otyCYm4zYq
0fHq173UsZ1sSgbWszn567,Top US Singles: 1985-1990,https://open.spotify.com/playlist/0fHq173UsZ1sSgbWszn567
34DScIx8DVklU8qanF5k86,Top US Singles: 1986-1991,https://open.spotify.com/playlist/34DScIx8DVklU8qanF5k86
2dJhj9eKpwldkhvATYuHJa,Top US Singles: 1987-1992,https://open.spotify.com/playlist/2dJhj9eKpwldkhvATYuHJa
3gB4xiBs6rLOOj83840Kmv,Top US Singles: 1988-1993,https://open.spotify.com/playlist/3gB4xiBs6rLOOj83840Kmv
6DU2PPcrpU9JH6KrZPFNxR,Top US Singles: 1989-1994,https://open.spotify.com/playlist/6DU2PPcrpU9JH6KrZPFNxR
4UJg7Ul2R5ty706WS9fNQT,Top US Singles: 1990-1995,https://open.spotify.com/playlist/4UJg7Ul2R5ty706WS9fNQT
4sAnGkj0UrVJVZKy0CKPT8,Top US Singles: 1991-1996,https://open.spotify.com/playlist/4sAnGkj0UrVJVZKy0CKPT8
4RnyOImAlSKnrSXFVhr6s6,Top US Singles: 1992-1997,https://open.spotify.com/playlist/4RnyOImAlSKnrSXFVhr6s6
6PTM1RK5EreRIi0gw46J60,Top US Singles: 1993-1998,https://open.spotify.com/playlist/6PTM1RK5EreRIi0gw46J60
6bwiXqWRf91KPpyoQVECIC,Top US Singles: 1994-1999,https://open.spotify.com/playlist/6bwiXqWRf91KPpyoQVECIC
0TXa0bSrZTGmmfB54qX7fe,Top US Singles: 1995-2000,https://open.spotify.com/playlist/0TXa0bSrZTGmmfB54qX7fe
2BVGAzaZ9LoKXnC1MQWRYi,Top US Singles: 1996-2001,https://open.spotify.com/playlist/2BVGAzaZ9LoKXnC1MQWRYi
7pIlUJZccPupCKfz4G6gUX,Top US Singles: 1997-2002,https://open.spotify.com/playlist/7pIlUJZccPupCKfz4G6gUX
0IWcYP1XRDxAinu897jxV0,Top US Singles: 1998-2003,https://open.spotify.com/playlist/0IWcYP1XRDxAinu897jxV0
7rTbclHL9A2PDBdVv6G64n,Top US Singles: 1999-2004,https://open.spotify.com/playlist/7rTbclHL9A2PDBdVv6G64n
7dVT8uyGnou9nnZJwBcOze,Top US Singles: 2000-2005,https://open.spotify.com/playlist/7dVT8uyGnou9nnZJwBcOze
5QORSsooQ7ubIi94xrYQyc,Top US Singles: 2001-2006,https://open.spotify.com/playlist/5QORSsooQ7ubIi94xrYQyc
3lz2R4oyzTGZU3VNNccToZ,Top US Singles: 2002-2007,https://open.spotify.com/playlist/3lz2R4oyzTGZU3VNNccToZ
3LAGF7SkpUmICagM8YNL1c,Top US Singles: 2003-2008,https://open.spotify.com/playlist/3LAGF7SkpUmICagM8YNL1c
2WyG7LqpkwNVv5qD1CpW52,Top US Singles: 2004-2009,https://open.spotify.com/playlist/2WyG7LqpkwNVv5qD1CpW52
1bUfKiNyTRZdXLW6anmNYS,Top US Singles: 2005-2010,https://open.spotify.com/playlist/1bUfKiNyTRZdXLW6anmNYS
6qO1LyuJpYl1kMZqVYa2jU,Top US Singles: 2006-2011,https://open.spotify.com/playlist/6qO1LyuJpYl1kMZqVYa2jU
0Xn9RQjFCqruNiFzTVP2P4,Top US Singles: 2007-2012,https://open.spotify.com/playlist/0Xn9RQjFCqruNiFzTVP2P4
7CStWyoKsLoc9z4CeX1gsF,Top US Singles: 2008-2013,https://open.spotify.com/playlist/7CStWyoKsLoc9z4CeX1gsF
0ohKDfiuhgKMBc8yLkAft7,Top US Singles: 2009-2014,https://open.spotify.com/playlist/0ohKDfiuhgKMBc8yLkAft7
0ZwNld1yOU0WRaIha0a5Jg,Top US Singles: 2010-2015,https://open.spotify.com/playlist/0ZwNld1yOU0WRaIha0a5Jg
5RrqX7BTPhgJm8tPJsHddP,Top US Singles: 2011-2016,https://open.spotify.com/playlist/5RrqX7BTPhgJm8tPJsHddP
20xUFWMn9oCTTFBLMMNg9K,Top US Singles: 2012-2017,https://open.spotify.com/playlist/20xUFWMn9oCTTFBLMMNg9K
0aOXqovPZ0A7BKcErW4yRW,Top US Singles: 2013-2018,https://open.spotify.com/playlist/0aOXqovPZ0A7BKcErW4yRW
3yCl0emTwBeVSaBy8cP5gc,Top US Singles: 2014-2019,https://open.spotify.com/playlist/3yCl0emTwBeVSaBy8cP5gc
3NmfDC0cFyqkkYLof1DNbF,Top US Singles: 2015-2020,https://open.spotify.com/playlist/3NmfDC0cFyqkkYLof1DNbF
4wBSxVteJD6HAjWyPrIEfH,Top US Singles: 2016-2021,https://open.spotify.com/playlist/4wBSxVteJD6HAjWyPrIEfH
4r34le7zjnSb5qyKXY1V5D,Top US Singles: 2017-2022,https://open.spotify.com/playlist/4r34le7zjnSb5qyKXY1V5D
5JryBYtdcwNaC6zce3XnTG,Top US Singles: 1958-1964,https://open.spotify.com/playlist/5JryBYtdcwNaC6zce3XnTG
4upI5m4BrjiO7U0gYEV8z2,Top US Singles: 1959-1965,https://open.spotify.com/playlist/4upI5m4BrjiO7U0gYEV8z2
2Z6qVnvBrT9X6y5c1ZaZJA,Top US Singles: 1960-1966,https://open.spotify.com/playlist/2Z6qVnvBrT9X6y5c1ZaZJA
12AmdpxbgrW5Z5KElaWdFV,Top US Singles: 1961-1967,https://open.spotify.com/playlist/12AmdpxbgrW5Z5KElaWdFV
6yCp3dTc9tvk09jRQ0TyAy,Top US Singles: 1962-1968,https://open.spotify.com/playlist/6yCp3dTc9tvk09jRQ0TyAy
6xbUuw11G9Zfo23o3p1rR9,Top US Singles: 1963-1969,https://open.spotify.com/playlist/6xbUuw11G9Zfo23o3p1rR9
7zteH4GZmAEUAB12LtUQPH,Top US Singles: 1964-1970,https://open.spotify.com/playlist/7zteH4GZmAEUAB12LtUQPH
2pdY7mkUcxxIjRyXfSWcaJ,Top US Singles: 1965-1971,https://open.spotify.com/playlist/2pdY7mkUcxxIjRyXfSWcaJ
5rlGrRbCgFHhCBDjfn6HFF,Top US Singles: 1966-1972,https://open.spotify.com/playlist/5rlGrRbCgFHhCBDjfn6HFF
3WYUFMIl6fWdIIeGWdX3zx,Top US Singles: 1967-1973,https://open.spotify.com/playlist/3WYUFMIl6fWdIIeGWdX3zx
5NBTMZH6MGWPF08w7jjgan,Top US Singles: 1968-1974,https://open.spotify.com/playlist/5NBTMZH6MGWPF08w7jjgan
5Nba9hZN3oqM5d3FhdDI8V,Top US Singles: 1969-1975,https://open.spotify.com/playlist/5Nba9hZN3oqM5d3FhdDI8V
3cnWTOyLE4YWc7wCvU8hqy,Top US Singles: 1970-1976,https://open.spotify.com/playlist/3cnWTOyLE4YWc7wCvU8hqy
6LK1QaQf6CCybNuZEe3CrT,Top US Singles: 1971-1977,https://open.spotify.com/playlist/6LK1QaQf6CCybNuZEe3CrT
2rAmGkFCSOxjEvCly5djoY,Top US Singles: 1972-1978,https://open.spotify.com/playlist/2rAmGkFCSOxjEvCly5djoY
22nFCIlX9hpkdP2Ukx1pD8,Top US Singles: 1973-1979,https://open.spotify.com/playlist/22nFCIlX9hpkdP2Ukx1pD8
0tJoY02yHF096o7oOoUPLs,Top US Singles: 1974-1980,https://open.spotify.com/playlist/0tJoY02yHF096o7oOoUPLs
